player_id,short_name,long_name,nationality_name,age,player_positions,club_name,overall,potential,pace,shooting,passing,dribbling,defending,physic,age,physic,mentality_aggression,mentality_interceptions,power_stamina,power_strength,defending_marking_awareness,power_jumping,defending_standing_tackle,defending_sliding_tackle,attacking_heading_accuracy,mentality_composure,movement_reactions,skill_long_passing,skill_dribbling,skill_fk_accuracy,skill_ball_control,attacking_crossing,power_shot_power,attacking_finishing,skill_curve,movement_balance,attacking_volleys,power_long_shots,mentality_vision,mentality_penalties,movement_agility
213345,K. Coman,Kingsley Junior Coman,France,24,"LM, RM, LW",FC Bayern München,84,88,93.0,76.0,77.0,87.0,29.0,59.0,24,59.0,36,23,66,64,29,73,27,21,52,76.0,84,73,88,70,87,77,80,76,81,84,77,73,79,70,88
216460,J. Giménez,José María Giménez de Vargas,Uruguay,25,CB,Atlético Madrid,84,88,67.0,45.0,53.0,54.0,86.0,83.0,25,83.0,89,85,64,90,88,90,87,86,78,75.0,79,62,50,44,60,47,72,37,36,40,30,48,27,38,54
226753,A. Onana,André Onana,Cameroon,24,GK,Ajax,84,88,,,,,,,24,,32,15,39,78,12,80,18,14,20,61.0,84,32,26,17,38,15,65,12,30,53,13,17,64,27,68
226790,W. Ndidi,Onyinye Wilfred Ndidi,Nigeria,23,"CDM, CM",Leicester City,84,88,71.0,62.0,68.0,74.0,87.0,84.0,23,84.0,87,90,92,78,87,90,89,85,76,80.0,87,75,72,58,78,50,80,50,58,67,66,72,67,55,69
208421,Saúl,Saúl Ñíguez Esclápez,Spain,25,"CM, LM, LB",Atlético Madrid,84,87,68.0,79.0,79.0,81.0,78.0,79.0,25,79.0,76,79,87,77,77,80,78,77,83,83.0,84,83,81,60,85,69,82,78,73,69,76,81,83,68,73
189117,R. Bürki,Roman Bürki,Switzerland,29,GK,Borussia Dortmund,84,85,,,,,,,29,,35,18,36,75,11,74,13,16,17,58.0,82,24,12,12,23,15,54,8,13,52,13,14,50,20,49
198176,S. de Vrij,Stefan de Vrij,Netherlands,28,CB,Inter,84,85,68.0,41.0,62.0,68.0,86.0,75.0,28,75.0,80,86,64,78,88,76,87,85,82,82.0,81,71,66,16,73,49,65,25,45,59,27,60,64,41,61
200458,L. Digne,Lucas Digne,France,26,LB,Everton,84,85,78.0,69.0,80.0,79.0,80.0,76.0,26,76.0,76,82,85,69,78,92,83,84,71,80.0,83,73,78,83,83,87,83,60,83,78,68,76,74,60,69
209889,R. Guerreiro,Raphaël Adelino José Guerreiro,Portugal,26,"LM, LB, CM",Borussia Dortmund,84,85,74.0,78.0,84.0,87.0,73.0,57.0,26,57.0,52,81,77,49,76,53,76,78,37,86.0,84,78,87,82,88,82,79,80,85,90,79,80,84,44,87
209989,T. Partey,Thomas Partey,Ghana,27,CM,Atlético Madrid,84,85,71.0,74.0,81.0,81.0,82.0,85.0,27,85.0,84,84,92,82,81,83,85,81,68,86.0,85,84,84,70,83,74,86,68,69,50,56,85,84,49,75
212462,Alex Telles,Alex Nicolao Telles,Brazil,27,LB,Porto,84,85,85.0,74.0,83.0,81.0,79.0,76.0,27,76.0,78,80,91,68,80,80,81,79,67,78.0,83,87,82,79,82,89,87,65,87,70,67,83,76,81,73
216352,M. Brozović,Marcelo Brozović,Croatia,27,"CDM, CM",Inter,84,85,63.0,74.0,80.0,81.0,79.0,78.0,27,78.0,84,81,94,69,78,67,81,79,70,82.0,75,84,81,74,85,72,80,69,79,76,65,84,80,69,72
135507,Fernandinho,Fernando Luiz Rosa,Brazil,35,"CB, CDM",Manchester City,84,84,64.0,72.0,78.0,78.0,85.0,79.0,35,79.0,87,89,78,76,88,84,86,83,71,81.0,88,81,76,72,82,68,83,66,70,77,73,78,73,61,69
146536,Jesús Navas,Jesús Navas González,Spain,34,"RB, RM",Sevilla,84,84,87.0,69.0,79.0,83.0,80.0,58.0,34,58.0,75,83,81,39,81,63,78,80,75,81.0,84,75,84,46,83,83,75,66,82,84,75,70,80,56,81
163587,K. Schmeichel,Kasper Peter Schmeichel,Denmark,33,GK,Leicester City,84,84,,,,,,,33,,35,20,34,64,14,60,14,13,16,67.0,81,46,12,15,40,18,62,12,13,47,15,14,59,26,61
168435,S. Sirigu,Salvatore Sirigu,Italy,33,GK,Torino,84,84,,,,,,,33,,34,20,34,66,14,68,11,13,11,62.0,79,28,15,11,18,13,57,10,11,55,12,14,55,19,52
176266,Lucas Leiva,Lucas Pezzini Leiva,Brazil,33,CDM,Lazio,84,84,60.0,66.0,76.0,78.0,83.0,71.0,33,71.0,83,87,80,61,82,81,84,81,72,86.0,82,81,77,47,79,63,77,62,74,80,59,66,81,61,77
177413,A. Witsel,Axel Laurent Angel Lambert Witsel,Belgium,31,"CDM, CM",Borussia Dortmund,84,84,63.0,73.0,81.0,79.0,82.0,82.0,31,82.0,77,83,83,84,82,78,80,81,84,92.0,82,85,79,68,83,69,76,71,71,70,77,71,81,76,74
178005,Rui Patrício,Rui Pedro dos Santos Patrício,Portugal,32,GK,Wolverhampton Wanderers,84,84,,,,,,,32,,37,23,45,77,14,79,13,11,11,66.0,79,32,20,16,25,12,58,12,10,54,16,11,64,32,61
184432,Azpilicueta,César Azpilicueta Tanco,Spain,30,"RB, LB",Chelsea,84,84,67.0,55.0,77.0,72.0,84.0,76.0,30,76.0,86,85,81,70,85,79,85,85,75,78.0,86,80,67,58,77,81,68,46,68,73,51,60,74,66,72
190483,Douglas Costa,Douglas Costa de Souza,Brazil,29,"LM, RW, LW",Juventus,84,84,93.0,73.0,79.0,91.0,43.0,59.0,29,59.0,55,48,68,56,45,60,38,34,50,80.0,80,65,92,78,91,82,86,64,84,91,76,80,80,77,92
192629,Iago Aspas,Iago Aspas Juncal,Spain,32,"ST, RW",Celta de Vigo,84,84,82.0,85.0,78.0,86.0,35.0,63.0,32,63.0,63,39,69,60,39,66,21,18,77,85.0,84,68,87,80,86,80,79,89,79,72,83,81,79,82,90
193165,J. Corona,Jesús Manuel Corona Ruíz,Mexico,27,"RM, RB",Porto,84,84,84.0,68.0,78.0,88.0,77.0,60.0,27,60.0,73,78,89,39,77,71,77,76,71,85.0,84,68,89,67,86,84,66,69,85,87,75,63,78,68,91
193474,I. Gueye,Idrissa Gana Gueye,Senegal,30,"CDM, CM",Paris Saint Germain,84,84,69.0,61.0,71.0,78.0,85.0,79.0,30,79.0,86,89,91,69,84,89,90,83,69,83.0,83,77,76,61,79,60,80,53,49,81,32,66,68,54,81
197445,D. Alaba,David Olatukunbo Alaba,Austria,28,"CB, LB",FC Bayern München,84,84,77.0,70.0,81.0,79.0,83.0,76.0,28,76.0,74,84,75,76,85,83,83,82,76,84.0,88,79,77,85,83,80,82,60,77,77,67,78,78,79,76
197781,Isco,Francisco Román Alarcón Suárez,Spain,28,"CAM, CM, LW",Real Madrid,84,84,68.0,75.0,82.0,90.0,59.0,59.0,28,59.0,58,61,61,59,58,61,64,51,55,85.0,74,81,92,76,91,78,69,76,88,90,67,81,83,76,83
197965,Pizzi,Luís Miguel Afonso Fernandes,Portugal,30,"RM, CM",Benfica,84,84,75.0,78.0,83.0,83.0,65.0,68.0,30,68.0,67,72,85,59,69,67,67,52,45,85.0,83,83,83,77,85,80,76,78,83,77,78,77,86,78,77
199451,W. Ben Yedder,Wissam Ben Yedder,France,29,ST,Monaco,84,84,84.0,83.0,77.0,87.0,39.0,63.0,29,63.0,55,44,68,63,34,79,33,26,74,84.0,86,66,87,76,87,74,83,88,80,89,84,71,80,80,91
200647,J. Iličić,Josip Iličić,Slovenia,32,"CF, ST",Atalanta,84,84,70.0,86.0,84.0,85.0,43.0,68.0,32,68.0,58,46,69,74,53,34,32,26,58,80.0,84,74,88,85,88,82,88,85,85,66,83,89,87,78,71
204838,R. Jiménez,Raúl Alonso Jiménez Rodríguez,Mexico,29,ST,Wolverhampton Wanderers,84,84,78.0,82.0,76.0,82.0,49.0,83.0,29,83.0,81,53,86,84,53,75,38,30,85,81.0,83,75,84,51,83,73,83,84,75,68,82,74,78,92,75
207863,Felipe,Felipe Augusto de Almeida Monteiro,Brazil,31,CB,Atlético Madrid,84,84,62.0,41.0,58.0,61.0,86.0,86.0,31,86.0,92,87,76,89,87,90,86,83,84,75.0,83,69,57,30,63,45,46,39,32,55,44,41,50,47,65
211256,N. Tagliafico,Nicolás Alejandro Tagliafico,Argentina,27,LB,Ajax,84,84,82.0,56.0,73.0,76.0,82.0,79.0,27,79.0,84,82,85,73,84,90,80,81,84,82.0,84,67,73,40,77,82,66,57,68,82,44,47,69,46,77
239053,F. Valverde,Federico Santiago Valverde Dipetta,Uruguay,21,CM,Real Madrid,83,90,86.0,74.0,78.0,79.0,77.0,80.0,21,80.0,81,81,86,79,79,59,80,76,59,82.0,84,84,79,66,82,66,80,70,70,69,70,81,80,59,76
222665,M. Ødegaard,Martin Ødegaard,Norway,21,"CAM, CM, RM",Real Madrid,83,89,78.0,75.0,84.0,85.0,58.0,63.0,21,63.0,64,65,80,55,65,46,49,51,52,76.0,74,81,86,83,85,84,76,74,81,83,73,78,87,63,85
231443,O. Dembélé,Ousmane Dembélé,France,23,"LW, RW",FC Barcelona,83,89,92.0,77.0,77.0,87.0,36.0,56.0,23,56.0,54,36,68,51,42,58,30,33,43,80.0,78,76,89,64,84,81,83,75,82,81,76,76,76,75,89
211688,Gayà,José Luís Gayà Peña,Spain,25,LB,Valencia,83,88,84.0,61.0,78.0,80.0,79.0,70.0,25,70.0,76,80,84,63,79,53,82,84,58,76.0,83,75,79,49,82,81,62,61,80,79,58,59,75,52,81
212151,T. Strakosha,Thomas Strakosha,Albania,25,GK,Lazio,83,88,,,,,,,25,,20,24,23,66,20,56,18,12,11,61.0,78,22,14,12,15,18,56,18,14,47,11,14,49,21,45
225100,J. Gomez,Joe Gomez,England,23,CB,Liverpool,83,88,82.0,30.0,66.0,69.0,83.0,80.0,23,80.0,81,84,74,83,83,76,85,82,74,74.0,83,65,67,29,73,69,41,26,41,66,24,26,60,26,65
225953,S. Bergwijn,Steven Charles Bergwijn,Netherlands,22,"LM, LW, RM",Tottenham Hotspur,83,88,87.0,79.0,78.0,85.0,39.0,72.0,22,72.0,50,34,79,78,52,68,28,26,60,77.0,79,62,87,66,85,78,84,77,78,90,75,83,80,68,79
228618,F. Mendy,Ferland Mendy,France,25,LB,Real Madrid,83,88,92.0,64.0,76.0,79.0,78.0,82.0,25,82.0,82,79,88,79,77,78,81,80,72,78.0,82,78,80,35,78,78,69,63,72,78,50,64,75,49,80
229880,A. Wan-Bissaka,Aaron Wan-Bissaka,England,22,"RB, RWB",Manchester United,83,88,86.0,51.0,68.0,80.0,82.0,74.0,22,74.0,78,83,79,71,82,62,85,90,58,76.0,82,56,82,45,77,74,70,44,68,73,43,46,64,56,85
235212,A. Hakimi,Achraf Hakimi Mouh,Morocco,21,RM,Inter,83,88,94.0,70.0,76.0,82.0,72.0,76.0,21,76.0,72,78,86,73,67,75,74,76,63,79.0,81,72,84,55,83,81,77,73,68,74,60,63,74,46,77
210413,A. Romagnoli,Alessio Romagnoli,Italy,25,CB,Milan,83,87,70.0,40.0,56.0,69.0,85.0,78.0,25,78.0,85,86,71,79,88,79,86,82,78,76.0,80,71,68,24,76,36,64,30,36,53,28,46,45,34,59
211117,D. Alli,Bamidele Alli,England,24,"CAM, CM",Tottenham Hotspur,83,87,72.0,80.0,79.0,83.0,71.0,79.0,24,79.0,81,72,89,73,70,71,70,63,81,87.0,84,81,84,68,85,68,78,82,75,68,79,79,84,76,75
221363,D. van de Beek,Donny van de Beek,Netherlands,23,"CM, CAM",Manchester United,83,87,70.0,80.0,78.0,78.0,72.0,80.0,23,80.0,75,73,92,76,72,71,74,68,69,85.0,85,79,76,65,85,67,83,79,78,70,80,80,82,63,72
229261,D. Zakaria,Denis Lemi Zakaria Lako Lado,Switzerland,23,"CDM, CB, CM",Borussia Mönchengladbach,83,87,83.0,64.0,75.0,77.0,81.0,85.0,23,85.0,89,81,80,87,84,65,84,80,67,84.0,84,76,78,46,80,68,74,66,64,64,35,63,76,38,68
230666,Gabriel Jesus,Gabriel Fernando de Jesus,Brazil,23,ST,Manchester City,83,87,85.0,82.0,72.0,87.0,42.0,71.0,23,71.0,73,32,79,65,53,78,30,28,77,81.0,87,66,86,54,86,66,81,85,76,90,77,76,77,75,91
205600,S. Umtiti,Samuel Yves Umtiti,France,26,CB,FC Barcelona,83,86,66.0,62.0,69.0,69.0,83.0,79.0,26,79.0,82,84,65,85,83,85,84,83,79,82.0,80,73,64,62,77,61,83,51,72,66,65,70,58,61,61
207410,M. Kovačić,Mateo Kovačić,Croatia,26,"CM, CDM",Chelsea,83,86,75.0,69.0,83.0,88.0,69.0,70.0,26,70.0,77,74,79,63,70,76,73,66,42,81.0,82,82,88,70,89,73,79,61,79,84,76,75,84,59,87
210514,João Cancelo,João Pedro Cavaco Cancelo,Portugal,26,RB,Manchester City,83,86,86.0,65.0,79.0,83.0,77.0,70.0,26,70.0,73,76,89,60,78,72,80,80,68,82.0,81,75,85,69,84,83,80,58,82,78,62,68,78,46,78
227928,Nélson Semedo,Nélson Cabral Semedo,Portugal,26,RB,FC Barcelona,83,86,92.0,57.0,69.0,82.0,77.0,76.0,26,76.0,81,81,92,66,77,79,81,80,58,79.0,82,65,82,30,81,76,74,50,61,81,42,60,62,38,87
192984,K. Casteels,Koen Casteels,Belgium,28,GK,VfL Wolfsburg,83,85,,,,,,,28,,33,16,44,72,11,58,19,17,14,40.0,82,37,14,13,23,15,60,15,20,43,13,18,42,20,50
199482,A. Lopes,Anthony Lopes,Portugal,29,GK,Olympique Lyonnais,83,85,,,,,,,29,,43,25,36,73,13,82,15,13,16,65.0,83,31,15,14,21,19,56,18,15,62,13,18,48,16,67
204923,M. Sabitzer,Marcel Sabitzer,Austria,26,"CM, CAM",RB Leipzig,83,85,80.0,83.0,80.0,80.0,65.0,78.0,26,78.0,77,64,84,76,69,71,64,59,60,80.0,86,79,79,78,82,74,88,81,75,80,82,88,83,65,75
219693,Diego Carlos,Diego Carlos Santos Silva,Brazil,27,CB,Sevilla,83,85,77.0,47.0,63.0,67.0,82.0,83.0,27,83.0,85,84,74,86,83,82,82,81,79,75.0,82,74,65,71,71,35,73,32,47,55,34,57,63,41,68
192774,K. Manolas,Konstantinos Manolas,Greece,29,CB,Napoli,83,84,82.0,25.0,42.0,60.0,85.0,79.0,29,79.0,86,86,69,81,85,86,85,87,80,83.0,81,61,54,10,65,27,40,25,30,60,16,12,22,26,67
197061,J. Matip,Joël Andre Job Matip,Cameroon,28,CB,Liverpool,83,84,60.0,46.0,68.0,68.0,85.0,78.0,28,78.0,84,86,69,80,85,75,86,80,84,79.0,84,74,69,22,72,54,66,36,63,42,50,48,72,42,51
205069,Juan Bernat,Juan Bernat Velasco,Spain,27,"LB, LM",Paris Saint Germain,83,84,81.0,64.0,79.0,83.0,76.0,67.0,27,67.0,75,79,79,57,75,74,81,78,57,78.0,83,73,83,51,83,85,64,65,78,88,61,62,77,53,85
216594,N. Fekir,Nabil Fekir,France,26,"CAM, RM, ST",Real Betis,83,84,79.0,82.0,81.0,87.0,38.0,79.0,26,79.0,79,34,79,81,34,64,42,30,49,89.0,79,77,88,79,87,79,84,82,83,91,77,83,82,74,81
41236,Z. Ibrahimović,Zlatan Ibrahimović,Sweden,38,ST,Milan,83,83,52.0,88.0,77.0,79.0,34.0,77.0,38,77.0,84,20,54,87,28,67,37,24,80,90.0,82,73,80,78,86,68,90,86,80,39,88,88,84,89,71
162347,João Moutinho,João Filipe Iria Santos Moutinho,Portugal,33,CM,Wolverhampton Wanderers,83,83,56.0,75.0,86.0,83.0,72.0,66.0,33,66.0,71,72,77,58,71,71,74,68,70,89.0,79,86,82,81,86,85,77,73,84,85,76,79,87,70,75
163705,S. Mandanda,Steve Mandanda,France,35,GK,Olympique de Marseille,83,83,,,,,,,35,,37,23,31,61,13,74,15,13,13,64.0,82,36,19,12,27,14,59,13,13,36,13,7,55,11,52
167664,G. Higuaín,Gonzalo Gerardo Higuaín,Argentina,32,ST,Inter Miami,83,83,65.0,85.0,71.0,80.0,31.0,69.0,32,69.0,50,20,57,82,35,78,22,18,77,85.0,84,60,80,62,83,68,86,87,74,69,85,80,75,70,71
169195,Renato Augusto,Renato Soares de Oliveira Augusto,Brazil,32,"CM, CAM, LM",Beijing Guoan,83,83,71.0,79.0,82.0,81.0,72.0,77.0,32,77.0,67,72,85,79,75,49,73,64,65,82.0,86,83,82,83,81,75,81,78,80,73,77,81,83,78,73
169416,C. Vela,Carlos Alberto Vela Garrido,Mexico,31,"RW, LW, CAM",Los Angeles FC,83,83,80.0,82.0,78.0,84.0,31.0,67.0,31,67.0,57,37,74,67,31,65,22,14,67,83.0,83,66,84,71,85,78,76,85,84,81,82,84,81,72,81
170890,B. Matuidi,Blaise Matuidi,France,33,"CDM, CM",Inter Miami,83,83,75.0,66.0,75.0,77.0,82.0,79.0,33,79.0,86,83,85,73,85,84,83,85,68,82.0,81,77,76,52,77,74,78,60,60,79,72,67,74,56,83
172871,J. Vertonghen,Jan Bert Lieve Vertonghen,Belgium,33,"CB, LB",Benfica,83,83,58.0,62.0,72.0,71.0,85.0,78.0,33,78.0,84,85,72,79,86,83,85,86,78,81.0,82,73,70,70,77,70,80,54,66,60,52,66,66,66,56
173731,G. Bale,Gareth Frank Bale,Wales,30,RW,Tottenham Hotspur,83,83,88.0,84.0,82.0,80.0,58.0,73.0,30,73.0,65,59,69,77,54,82,55,52,84,85.0,79,79,80,87,83,87,90,81,90,65,85,87,79,76,78
176676,Marcelo,Marcelo Vieira da Silva Júnior,Brazil,32,LB,Real Madrid,83,83,79.0,73.0,80.0,88.0,76.0,76.0,32,76.0,80,80,74,76,71,76,77,79,73,82.0,82,77,89,67,91,84,81,73,84,85,63,70,78,59,83
178518,R. Nainggolan,Radja Nainggolan,Belgium,32,"CAM, CM, CF",Inter,83,83,71.0,80.0,80.0,83.0,83.0,81.0,32,81.0,88,86,89,75,83,74,86,90,59,84.0,85,82,83,68,84,73,86,75,73,83,75,89,80,63,75
178562,É. Banega,Éver Maximiliano David Banega,Argentina,32,"CM, CDM",Al Shabab,83,83,63.0,74.0,84.0,82.0,76.0,70.0,32,70.0,83,79,69,67,80,56,77,76,55,80.0,81,84,83,81,84,80,76,71,83,80,65,81,85,78,76
181872,A. Vidal,Arturo Erasmo Vidal Pardo,Chile,33,"CM, CDM, CAM",Inter,83,83,65.0,79.0,79.0,78.0,83.0,86.0,33,86.0,93,84,86,83,80,82,86,83,81,80.0,85,80,76,68,82,76,84,75,76,77,78,81,81,81,73
183512,Yuri Berchiche,Yuri Berchiche Izeta,Spain,30,LB,Athletic Club,83,83,83.0,68.0,76.0,76.0,80.0,83.0,30,83.0,85,82,86,80,80,85,80,77,75,78.0,80,72,72,55,80,82,80,61,80,80,59,76,66,59,77
184134,Fernando,Fernando Francisco Reges,Brazil,32,"CDM, CM",Sevilla,83,83,66.0,62.0,74.0,73.0,82.0,82.0,32,82.0,85,85,82,81,83,76,83,81,74,78.0,81,78,71,53,78,62,76,54,65,62,56,68,74,54,70
186345,K. Trippier,Kieran Trippier,England,29,RB,Atlético Madrid,83,83,73.0,60.0,81.0,77.0,79.0,72.0,29,72.0,70,79,88,64,77,76,83,81,74,77.0,81,79,74,82,83,86,75,48,86,77,58,70,80,66,73
186942,İ. Gündoğan,İlkay Gündoğan,Germany,29,"CM, CDM",Manchester City,83,83,66.0,74.0,84.0,84.0,72.0,71.0,29,71.0,70,77,69,73,75,61,74,67,50,87.0,85,85,84,74,88,78,77,71,85,77,75,74,86,80,77
187961,Paulinho,José Paulo Bezzera Maciel Júnior,Brazil,31,"CM, CAM, CDM",Guangzhou Evergrande,83,83,72.0,82.0,77.0,82.0,80.0,85.0,31,85.0,81,80,92,82,80,92,79,75,85,81.0,82,76,82,75,83,67,83,84,66,85,75,80,83,71,73
188152,Oscar,Oscar dos Santos Emboaba Júnior,Brazil,28,"CAM, CM, LW",Shanghai Port,83,83,78.0,79.0,83.0,83.0,58.0,65.0,28,65.0,56,49,84,58,66,75,56,52,59,79.0,80,85,81,78,83,81,80,78,77,86,72,82,80,70,88
188943,K. Trapp,Kevin Trapp,Germany,29,GK,Eintracht Frankfurt,83,83,,,,,,,29,,30,22,45,73,15,75,14,10,11,62.0,82,12,10,12,24,13,59,13,14,37,12,13,46,17,42
189242,Coutinho,Philippe Coutinho Correia,Brazil,28,"CAM, LW, CM",FC Barcelona,83,83,72.0,79.0,82.0,89.0,52.0,59.0,28,59.0,59,49,74,51,55,58,54,47,48,77.0,82,78,89,86,89,79,82,76,90,93,78,86,83,70,91
189575,Muniain,Iker Muniain Goñi,Spain,27,"LW, CAM, RW",Athletic Club,83,83,81.0,75.0,80.0,87.0,51.0,60.0,27,60.0,66,45,74,49,58,72,55,38,43,82.0,80,70,87,69,86,79,70,79,82,95,68,77,83,61,92
190941,L. Hrádecký,Lukáš Hrádecký,Finland,30,GK,Bayer 04 Leverkusen,83,83,,,,,,,30,,31,18,34,55,10,69,10,13,11,48.0,82,33,10,15,20,11,52,11,11,39,9,14,53,20,43
193301,A. Lacazette,Alexandre Lacazette,France,29,ST,Arsenal,83,83,76.0,82.0,75.0,84.0,46.0,75.0,29,75.0,74,42,77,75,39,76,51,32,75,81.0,84,70,84,74,85,68,87,83,74,82,79,78,78,76,81
193314,Aitor,Aitor Fernández Abarisketa,Spain,29,GK,Levante,83,83,,,,,,,29,,15,24,42,48,14,82,13,12,20,55.0,83,35,22,14,14,30,56,12,34,48,15,12,48,24,70
198717,W. Zaha,Wilfried Zaha,Côte d'Ivoire,27,"LM, CF",Crystal Palace,83,83,90.0,75.0,72.0,87.0,34.0,75.0,27,75.0,72,32,75,77,30,58,34,32,47,80.0,75,65,90,51,86,76,81,77,63,79,64,70,76,72,87
199042,C. Aránguiz,Charles Mariano Aránguiz Sandoval,Chile,31,"CDM, CM",Bayer 04 Leverkusen,83,83,60.0,72.0,82.0,81.0,78.0,73.0,31,73.0,81,85,85,64,86,61,74,72,53,81.0,87,84,79,76,83,78,78,66,75,86,68,77,81,76,79
199434,D. Tadić,Dušan Tadić,Serbia,31,"CF, LW, CAM",Ajax,83,83,66.0,80.0,84.0,84.0,41.0,73.0,31,73.0,56,37,86,75,48,59,34,26,66,86.0,81,80,84,76,87,84,78,83,85,84,79,76,87,83,77
199564,Sergi Roberto,Sergio Roberto Carnicer,Spain,28,"RB, CM",FC Barcelona,83,83,77.0,63.0,81.0,78.0,77.0,73.0,28,73.0,68,79,92,69,75,43,79,78,72,76.0,80,78,78,60,82,83,65,63,78,74,50,66,83,57,69
199845,F. Acerbi,Francesco Acerbi,Italy,32,CB,Lazio,83,83,62.0,50.0,62.0,63.0,86.0,83.0,32,83.0,77,86,83,86,87,67,87,85,82,85.0,85,79,65,56,72,25,75,37,62,35,39,60,65,72,32
199914,Allan,Allan Marques Loureiro,Brazil,29,CM,Everton,83,83,73.0,71.0,77.0,82.0,85.0,83.0,29,83.0,90,88,92,78,87,67,88,86,59,85.0,88,79,82,49,83,70,73,74,65,86,56,69,80,53,78
200949,Lucas Moura,Lucas Rodrigues Moura da Silva,Brazil,27,"RM, CF",Tottenham Hotspur,83,83,92.0,78.0,72.0,87.0,43.0,67.0,27,67.0,72,50,75,58,31,92,43,44,62,82.0,81,70,88,70,85,73,80,79,71,92,72,76,70,74,93
203486,T. Hazard,Thorgan Ganael Francis Hazard,Belgium,27,"LM, RM, CF",Borussia Dortmund,83,83,84.0,77.0,81.0,86.0,52.0,67.0,27,67.0,57,63,80,65,56,60,46,48,39,78.0,82,73,86,81,84,81,78,76,83,88,80,77,83,81,91
205070,Portu,Cristian Portugués Manzanera,Spain,28,"RW, RM, CF",Real Sociedad,83,83,90.0,79.0,81.0,82.0,59.0,79.0,28,79.0,82,55,89,73,55,75,61,59,77,74.0,78,79,84,64,81,80,82,82,80,81,72,75,82,53,81
205498,Jorginho,Luiz Frello Filho Jorge,Italy,28,"CM, CDM",Chelsea,83,83,55.0,65.0,84.0,80.0,72.0,73.0,28,73.0,79,78,85,66,64,58,80,71,56,81.0,81,88,79,76,85,75,71,60,75,72,71,62,87,91,77
205678,E. Višća,Edin Višća,Bosnia and Herzegovina,30,RM,İstanbul Başakşehir,83,83,88.0,77.0,79.0,82.0,47.0,64.0,30,64.0,47,52,90,58,55,71,40,40,45,82.0,78,71,79,68,83,82,80,76,76,90,74,77,79,75,91
208093,Gerard Moreno,Gerard Moreno Balagueró,Spain,28,"ST, RM, CF",Villarreal,83,83,76.0,84.0,76.0,80.0,46.0,73.0,28,73.0,61,42,76,75,44,76,41,41,81,77.0,86,73,81,62,82,78,81,88,75,68,80,80,76,75,74
208574,F. Kostić,Filip Kostić,Serbia,27,"LM, LWB",Eintracht Frankfurt,83,83,88.0,76.0,79.0,83.0,68.0,80.0,27,80.0,78,63,91,77,69,67,72,68,59,80.0,81,73,85,80,83,89,84,74,79,77,70,78,81,64,76
215333,D. Zapata,Duván Esteban Zapata Banguera,Colombia,29,ST,Atalanta,83,83,75.0,81.0,59.0,78.0,37.0,83.0,29,83.0,72,20,72,93,52,79,24,22,83,82.0,82,47,79,62,81,44,86,88,48,60,77,64,59,70,67
216547,Rafa,Rafael Alexandre Fernandes Ferreira da Silva,Portugal,27,"LM, RM",Benfica,83,83,94.0,73.0,74.0,87.0,50.0,52.0,27,52.0,47,58,77,40,52,64,47,39,46,81.0,83,62,88,56,85,78,75,74,78,89,68,71,78,59,90
220407,M. Dúbravka,Martin Dúbravka,Slovakia,31,GK,Newcastle United,83,83,,,,,,,31,,28,25,40,60,19,75,15,14,12,59.0,77,45,19,13,35,12,61,10,15,60,11,17,55,20,47
224334,M. Acuña,Marcos Javier Acuña,Argentina,28,"LB, LM",Sevilla,83,83,76.0,74.0,82.0,86.0,78.0,82.0,28,82.0,84,78,90,80,79,63,82,79,57,87.0,83,78,87,75,87,87,82,66,88,90,68,81,82,76,82
230481,Ronaldo Cabrais,Ronaldo Jailson Cabrais Petri,Brazil,28,"CAM, RM",Grêmio,83,83,88.0,77.0,83.0,84.0,35.0,72.0,28,72.0,62,40,88,68,24,69,35,33,64,81.0,84,82,85,78,83,83,82,74,86,71,76,78,83,77,86
245279,Reguilón,Sergio Reguilón Rodríguez,Spain,23,"LB, LM",Tottenham Hotspur,82,89,85.0,55.0,73.0,78.0,78.0,70.0,23,70.0,73,79,80,65,78,66,79,78,75,72.0,79,67,78,43,81,79,62,52,70,72,49,56,68,42,76
226271,Fabián Ruiz,Fabián Ruiz Peña,Spain,24,CM,Napoli,82,88,63.0,78.0,78.0,83.0,74.0,68.0,24,68.0,68,77,75,67,70,46,78,75,67,77.0,83,81,85,59,85,72,75,79,75,66,67,83,84,67,71
220814,L. Hernández,Lucas François Bernard Hernández Pi,France,24,"CB, LB",FC Bayern München,82,87,77.0,54.0,70.0,71.0,83.0,79.0,24,79.0,86,83,75,77,81,85,84,86,82,76.0,85,63,65,39,79,78,62,53,59,68,46,51,63,42,70
224293,Rúben Neves,Rúben Diogo da Silva Neves,Portugal,23,CM,Wolverhampton Wanderers,82,87,61.0,75.0,84.0,77.0,71.0,73.0,23,73.0,82,77,78,67,70,67,75,70,53,83.0,79,87,76,84,82,78,86,66,85,70,82,84,86,76,65
226226,G. Lo Celso,Giovani Lo Celso,Argentina,24,"CM, CAM",Tottenham Hotspur,82,87,77.0,77.0,82.0,85.0,65.0,73.0,24,73.0,78,70,78,70,60,61,70,66,57,81.0,82,83,85,77,86,78,82,76,82,80,69,78,85,65,83
193105,A. Areola,Alphonse Areola,France,27,GK,Fulham,82,86,,,,,,,27,,26,23,38,80,13,72,18,12,14,64.0,79,37,12,16,22,20,60,19,16,58,16,14,51,25,58
